@id,@lon,@lat,name
2263066082,21.4817889,41.1657676,
2263066090,21.4817115,41.1657790,
2263066108,21.4817307,41.1658529,
2264169188,21.4381125,41.2229472,
2264169189,21.4380720,41.2228032,
2264169193,21.4379426,41.2228238,
2264169198,21.4379375,41.2229088,
2264169199,21.4379553,41.2229722,
2264169209,21.4379652,41.2229043,
2264186430,21.5040227,41.2106661,
2264186524,21.5038565,41.2106772,
2264186550,21.5039821,41.2107256,
2264186574,21.5038971,41.2106176,
2271354305,20.7487634,41.1821795,
2271354306,20.7487539,41.1821467,
2271354307,20.7487908,41.1821406,
2271354308,20.7485236,41.1822503,
2271354311,20.7486686,41.1822264,
2271354312,20.7487678,41.1820615,
2271354315,20.7484823,41.1821086,
2271354316,20.7486599,41.1821965,
2271380861,20.7486223,41.1820855,
2271380877,20.7486343,41.1822321,
2271385650,20.7510065,41.1593677,
2271385652,20.7506122,41.1605612,
2271385653,20.7506712,41.1605935,
2271385661,20.7511001,41.1594464,
2271385667,20.7511218,41.1597029,
2271385668,20.7508322,41.1602421,
2271385676,20.7503920,41.1589900,
2271385679,20.7496761,41.1600866,
2271385680,20.7511165,41.1595494,
2271391344,20.7731830,41.1354441,
2271391351,20.7731102,41.1354490,
2271391352,20.7731505,41.1354739,
2271391355,20.7729853,41.1353718,
2271391360,20.7728793,41.1354690,
2271391371,20.7732880,41.1355090,
2271391372,20.7731495,41.1356361,
2316663593,21.3407154,41.3354030,
2316663604,21.3407171,41.3353708,
2316663620,21.3408148,41.3354261,
2316663624,21.3408218,41.3352922,
2316663625,21.3407213,41.3352893,
2316663628,21.3408160,41.3354029,
2316663635,21.3408177,41.3353707,
2316663638,21.3407143,41.3354232,
2316664546,21.3381405,41.3356746,
2316664556,21.3380402,41.3357452,
2316664559,21.3379680,41.3355860,
2316664560,21.3379706,41.3356785,
2316664571,21.3379677,41.3356294,
2316664576,21.3381400,41.3356244,
2316664577,21.3381425,41.3357435,
2316664581,21.3380382,41.3356774,
2316664583,21.3381378,41.3355833,
2335304849,21.4806609,41.9966237,
2357240019,20.9589095,41.5130355,
2357240021,20.9589475,41.5130442,
2357240030,20.9587987,41.5130640,
2357240038,20.9587904,41.5130875,
2357240048,20.9589938,41.5131395,
2357240049,20.9589773,41.5131457,
2357240051,20.9589790,41.5131643,
2357240054,20.9590021,41.5131767,
2357240055,20.9588285,41.5131779,
2357240062,20.9588400,41.5132014,
2357240063,20.9590120,41.5132064,
2357240065,20.9588351,41.5132225,
2357240066,20.9590220,41.5132448,
2357240072,20.9588351,41.5132547,
2357240073,20.9590220,41.5132819,
2357240074,20.9588500,41.5132856,
2357240078,20.9588797,41.5133104,
2357240079,20.9589856,41.5133216,
2357240080,20.9589211,41.5133302,
2360747216,22.5015473,41.1463063,
2360747221,22.5016333,41.1460727,
2360747225,22.5015775,41.1462356,
2360747233,22.5016660,41.1460372,
2360753981,22.5026675,41.1463425,
2360753986,22.5022322,41.1464691,
2360753987,22.5025875,41.1465423,
2360753990,22.5026991,41.1462726,
2360753991,22.5026411,41.1464192,
2360753992,22.5015529,41.1463393,
2365893289,21.4808539,42.0046659,
2365893291,21.4809960,42.0046659,
2365893293,21.4811019,42.0046120,
2365893295,21.4809852,42.0047360,
2365893297,21.4811019,42.0047964,
2365893299,21.4809852,42.0047964,
2365893302,21.4809960,42.0046120,
2365893304,21.4808539,42.0047360,
2367074970,21.4625183,42.0007746,
2367074976,21.4623825,42.0007525,
2367074981,21.4623390,42.0009041,
2367074986,21.4624998,42.0008374,
2367074989,21.4621942,42.0008805,
2367074992,21.4624101,42.0006587,
2367074997,21.4622664,42.0006353,
2367075000,21.4623650,42.0008155,
2378251722,20.9511153,41.5005830,
2378251723,20.9508574,41.5005908,
2378251724,20.9511231,41.5007291,
2378251725,20.9508653,41.5007369,
2382384705,20.9445332,41.9234042,Нептун Петрол
2390912376,20.9523716,41.5184918,
2390912377,20.9526543,41.5184943,
2390912378,20.9523692,41.5186488,
2390912379,20.9526518,41.5186513,
2404542873,21.5293227,41.3482674,
2404542883,21.5292664,41.3483661,
2404542886,21.5294354,41.3479956,
2404542888,21.5294274,41.3482755,
2404542893,21.5296205,41.3480842,
2404542903,21.5291430,41.3481929,
2404542924,21.5296097,41.3479594,
2404542927,21.5297868,41.3480339,
2404542929,21.5297036,41.3480903,
2404542932,21.5292181,41.3481225,
2404542960,21.5296124,41.3481648,
2411254868,22.4961162,41.1630953,
2425365456,21.8312185,41.6858865,
2425365514,21.8313588,41.6860027,
2425365656,21.8312187,41.6861771,
2425365707,21.8313587,41.6858865,
2425365777,21.8315938,41.6860026,
2425366090,21.8315939,41.6861770,
2438942865,21.6664041,42.2188081,
2442512012,20.6860342,41.2104540,
2442512015,20.6864873,41.2109161,
2442512036,20.6863010,41.2108761,
2442512069,20.6860573,41.2108119,
2442512081,20.6866128,41.2109537,
2442512090,20.6872294,41.2108099,
2442516631,20.6859040,41.2107692,
2442516637,20.6869505,41.2110500,
2514278183,21.7500203,42.1109433,
2555819513,20.6755592,41.1977805,
2555819514,20.6757574,41.1978130,
2555819516,20.6756877,41.1979860,
2555819517,20.6758066,41.1978349,
2555819521,20.6754729,41.1978904,
2555819525,20.6757249,41.1978542,
2574272025,22.3025336,42.1891230,Макоил
2622774330,22.6416485,41.4490785,Лукоил
2882345415,21.4659213,41.9790809,
3062464072,21.2983289,41.0379920,
3062464073,21.2982046,41.0379939,
3062464074,21.2981497,41.0380292,
3062464075,21.2981551,41.0382357,
3062464076,21.2980734,41.0382369,
3062464077,21.2980762,41.0383421,
3062464078,21.2983775,41.0383376,
3062464079,21.2983749,41.0382413,
3062464080,21.2983355,41.0382418,
3064276338,21.3203958,41.0213412,
3064276339,21.3201948,41.0214528,
3064276340,21.3200753,41.0213303,
3064276739,21.3479845,41.0130616,
3064276740,21.3480796,41.0131595,
3064276741,21.3478567,41.0132828,
3064276742,21.3479384,41.0133669,
3064276743,21.3477910,41.0134483,
3064276744,21.3475924,41.0132437,
3064276745,21.3477380,41.0131633,
3064276746,21.3477598,41.0131858,
3064281565,21.3476355,41.0459917,
3064281566,21.3478816,41.0460363,
3064281567,21.3478519,41.0461294,
3064281568,21.3477725,41.0461150,
3064281569,21.3477401,41.0462167,
3064281570,21.3477704,41.0462222,
3064281571,21.3477386,41.0463221,
3064281572,21.3475720,41.0462919,
3064281573,21.3476000,41.0462039,
3064281574,21.3476426,41.0462116,
3064281575,21.3476784,41.0460991,
3064281576,21.3476055,41.0460859,
3078415987,21.7620119,41.7430030,
3103123133,21.7305064,42.1534497,
3103123134,21.7307374,42.1535415,
3103123135,21.7306395,42.1536769,
3103123136,21.7305349,42.1536353,
3103123137,21.7305763,42.1535780,
3162787162,22.4461630,41.6291960,Jovan Petrol
3392608495,21.5399593,41.3547745,
3392608496,21.5399716,41.3549048,
3392608497,21.5398291,41.3549124,
3392608498,21.5398168,41.3547821,
3395544558,21.5335322,41.3433485,
3395544559,21.5334169,41.3434020,
3395544560,21.5334538,41.3434469,
3395544561,21.5334445,41.3434512,
3395544562,21.5334743,41.3434873,
3395544563,21.5334454,41.3435007,
3395544564,21.5334727,41.3435338,
3395544565,21.5334620,41.3435387,
3395544566,21.5334993,41.3435838,
3395544567,21.5334516,41.3436061,
3395544568,21.5335001,41.3436646,
3395544569,21.5336560,41.3435919,
3395544570,21.5336085,41.3435344,
3395544571,21.5335983,41.3435391,
3395544572,21.5335660,41.3435001,
3395544573,21.5335758,41.3434955,
3395544574,21.5335392,41.3434511,
3395544575,21.5335164,41.3434617,
3395544576,21.5334907,41.3434306,
3395544577,21.5335696,41.3433939,
3409129670,21.5517686,41.3480443,
3409129671,21.5515909,41.3481857,
3409129672,21.5517749,41.3483160,
3409129673,21.5518034,41.3482933,
3409129674,21.5518664,41.3483379,
3409129675,21.5519927,41.3482374,
3409129676,21.5519325,41.3481947,
3409129677,21.5519553,41.3481765,
3416394815,21.5303552,41.3557121,
3416394816,21.5305227,41.3559075,
3416394817,21.5306198,41.3558606,
3416394818,21.5304523,41.3556652,
3416910190,22.5450379,41.1381314,
3416910191,22.5452450,41.1379801,
3416910192,22.5451971,41.1379430,
3416923693,22.5453176,41.1378549,
3416923696,22.5451293,41.1375160,
3416923697,22.5450017,41.1376094,
3416923700,22.5449438,41.1377169,
3416923701,22.5447171,41.1378825,
3416954476,22.4833354,41.2468537,
3416954477,22.4831278,41.2471025,
3416954478,22.4832349,41.2471530,
3416954479,22.4832843,41.2470938,
3416954480,22.4833506,41.2471251,
3416954481,22.4833709,41.2471007,
3416954482,22.4834312,41.2471292,
3416954483,22.4834553,41.2471004,
3416954484,22.4835851,41.2471616,
3416954485,22.4835653,41.2471854,
3416954486,22.4836829,41.2472408,
3416954487,22.4838166,41.2470806,
3416956594,22.4834198,41.2468975,
3416956595,22.4832116,41.2471432,
3417197586,21.9263289,41.5816737,
3417197587,21.9261914,41.5818670,
3417197588,21.9263269,41.5819209,
3417197589,21.9264644,41.5817277,
3417197590,21.9263428,41.5818985,
3417198693,21.9264437,41.5817567,
3419055796,21.7786006,41.7402136,
3419055797,21.7784834,41.7400929,
3419055798,21.7784542,41.7400316,
3419055799,21.7786039,41.7399507,
3419055800,21.7786496,41.7399977,
3419055801,21.7786778,41.7399825,
3419055802,21.7787984,41.7401068,
3419055803,21.7785033,41.7400822,
3419149547,21.6886364,41.8837256,
3419149548,21.6888974,41.8838678,
3419149549,21.6889922,41.8837438,
3419149550,21.6887254,41.8836308,
3419149551,21.6887464,41.8836034,
3419149552,21.6886903,41.8835797,
3419149553,21.6886599,41.8836195,
3419149554,21.6887033,41.8836380,
3419149555,21.6887249,41.8837631,
3419149556,21.6887066,41.8837870,
3419149569,21.6888195,41.8838348,
3419149570,21.6889186,41.8837126,
3448446741,21.3779801,41.4517175,
3448446742,21.3779397,41.4517635,
3448446743,21.3780260,41.4518061,
3448446744,21.3780664,41.4517602,
3458038293,21.4492116,41.3374139,
3458038294,21.4491860,41.3374933,
3458038295,21.4492142,41.3374984,
3458038296,21.4492397,41.3374190,
3508126089,21.7042899,42.1211184,
3508126900,21.7044789,42.1212896,
3508126928,21.7042556,42.1212431,
3508126988,21.7043134,42.1212951,
3508126994,21.7043762,42.1213520,
3508127012,21.7041869,42.1211809,
3602458160,21.5795140,41.3556618,
3602458162,21.5794175,41.3557433,
3602458163,21.5796550,41.3556911,
3602458167,21.5795307,41.3557975,
3602458169,21.5797560,41.3557729,
3602458174,21.5794632,41.3555814,
3602458181,21.5793311,41.3556733,
3602458183,21.5794423,41.3557260,
3602458184,21.5794765,41.3558353,
3602458186,21.5795643,41.3559064,
3602458187,21.5795401,41.3556436,
3602458190,21.5795987,41.3557303,
3629451049,21.5410549,41.3441191,
3629451050,21.5408121,41.3440266,
3629451051,21.5407324,41.3441444,
3629451054,21.5409751,41.3442370,
3631726293,21.3960744,41.9943954,
3631726393,21.3959008,41.9944272,
3631726693,21.3960946,41.9944565,
3631726793,21.3959208,41.9944875,
3633126809,21.4045720,41.9967761,
3633194306,21.4045626,41.9967400,
3633194307,21.4044446,41.9967571,
3633194309,21.4044539,41.9967931,
3635690653,21.5553924,41.3325734,Салида
3697792406,22.7718441,41.9733556,
3697792407,22.7720914,41.9735110,
3697792408,22.7722293,41.9733897,
3697792409,22.7719820,41.9732343,
3697792410,22.7694591,41.9748117,
3697792411,22.7695228,41.9745907,
3697792412,22.7695618,41.9745144,
3697792413,22.7697033,41.9744513,
3697792414,22.7699511,41.9744565,
3697792415,22.7700325,41.9744670,
3781556758,22.4801699,41.2504123,РТ Петрол
3782679107,22.6533872,41.4393910,Бензоил
3784770410,22.6354573,41.4744482,ТритеролБенз
3784770413,22.6392652,41.4519410,ГамаОил
3786019602,22.5187978,41.5807256,Макпетрол
3789130262,21.4941204,41.9482661,РТ Петрол
3790547531,21.2166475,41.5072359,
3790547532,21.2164618,41.5072359,
3790547533,21.2164618,41.5071205,
3790547534,21.2166475,41.5071205,
3804952223,21.4928064,41.9918127,Мотоцентар
3804952226,21.4963956,41.9900511,АП Петрол
3818709832,21.4323713,42.0115594,
3830739894,22.4491424,41.9140535,
3830739895,22.4492274,41.9141732,
3830739897,22.4491636,41.9140386,
3830739899,22.4490658,41.9141333,
3830739901,22.4491227,41.9141985,
3830739902,22.4490036,41.9142035,
3832524593,21.4201233,41.9945319,
3922197763,20.9614912,41.9979550,
3922197764,20.9613128,41.9983484,
3922197765,20.9610978,41.9984225,
3922197768,20.9611222,41.9986103,
3922197769,20.9609759,41.9986387,
3922197770,20.9611909,41.9988360,
3922197771,20.9610476,41.9988440,
3922197773,20.9612064,41.9989298,
3922197774,20.9613682,41.9989381,
3922197776,20.9614546,41.9989974,
3922197777,20.9635084,42.0039665,
3922197780,20.9632827,42.0041226,
3922197782,20.9637435,42.0041506,
3922197783,20.9634959,42.0043043,
4090484387,21.3764692,42.0594409,
4090484388,21.3765917,42.0595002,
4090485192,21.3763680,42.0595561,
4090485193,21.3764904,42.0596154,
4126731595,21.4730226,41.9874385,
4126731596,21.4728337,41.9874680,
4126731597,21.4730535,41.9875479,
4126731598,21.4729959,41.9875569,
4126731599,21.4728974,41.9875722,
4126731600,21.4728646,41.9875774,
4151702322,21.4203722,41.9944573,
4151702323,21.4204202,41.9944631,
4151702325,21.4203557,41.9945324,
4151702326,21.4204037,41.9945382,
4161113472,21.3962283,42.0035932,
4161113473,21.3961054,42.0036091,
4161113474,21.3962389,42.0036375,
4161113475,21.3961160,42.0036537,
4172723638,21.6291311,41.9549816,
4172723639,21.6292604,41.9550084,
4172723641,21.6291141,41.9550269,
4172723642,21.6292435,41.9550537,
4230260141,21.5793314,41.9632820,
4230260143,21.5792315,41.9633722,
4230260144,21.5791966,41.9634690,
4230260146,21.5792220,41.9635733,
4230260147,21.5791410,41.9636460,
4230260148,21.5790290,41.9636136,
4230260150,21.5794117,41.9636901,
4230260152,21.5789069,41.9636604,
4230260155,21.5793307,41.9637629,
4230260157,21.5787775,41.9637607,
4230260162,21.5790390,41.9639202,
4230260163,21.5795648,41.9639541,
4230271479,21.4044444,42.0143731,
4230271695,21.4046756,42.0145627,
4230271696,21.4044596,42.0145718,
4247659190,20.8890852,41.8523365,TopPetrol
4338828284,21.7161194,42.2341474,
4338828285,21.7163356,42.2341969,
4338828286,21.7163744,42.2341042,
4338828287,21.7161582,42.2340546,
4340278937,21.7159706,42.2249565,
4340278938,21.7159706,42.2248561,
4340278939,21.7157798,42.2248561,
4340278940,21.7157798,42.2249565,
4342359802,21.7571737,41.7033677,
4342359803,21.7573536,41.7033426,
4342359804,21.7573362,41.7032727,
4342359805,21.7571562,41.7032977,
4367162877,22.1848209,41.7357590,
4367162878,22.1849560,41.7357007,
4367162879,22.1848462,41.7355289,
4367162880,22.1846942,41.7355778,
4374375742,20.7889449,41.1245210,
4374375743,20.7890185,41.1246182,
4374375744,20.7890421,41.1248678,
4374375745,20.7892342,41.1248589,
4374375746,20.7892420,41.1249209,
4374375747,20.7896948,41.1247127,
4374375748,20.7895549,41.1242172,
4374376175,20.7895677,41.1242628,
4382235744,21.5332489,41.3276372,
4382235745,21.5331940,41.3275947,
4382235746,21.5333214,41.3274990,
4382235747,21.5333781,41.3275429,
4382235748,21.5334383,41.3275476,
4382235749,21.5333091,41.3274427,
4382235750,21.5334412,41.3274600,
4382235753,21.5332623,41.3275434,
4382235755,21.5333145,41.3275893,
4384654111,20.7894285,41.1244527,
4384654112,20.7893247,41.1245018,
4384654113,20.7893637,41.1245485,
4384654114,20.7892843,41.1245861,
4384654115,20.7892649,41.1245628,
4384654116,20.7891449,41.1246196,
4384654117,20.7892387,41.1247321,
4384654118,20.7893543,41.1246774,
4384654119,20.7893306,41.1246489,
4384654120,20.7894214,41.1246059,
4384654121,20.7894701,41.1246643,
4384654122,20.7895668,41.1246185,
4401013232,22.5325294,41.1431342,Лукоил
4423353818,22.1932862,41.7435804,
4423353819,22.1933993,41.7436947,
4423353820,22.1931555,41.7438289,
4423353821,22.1930424,41.7437146,
4429340615,22.1921160,41.7438804,
4429340616,22.1924916,41.7438985,
4429340617,22.1923574,41.7437524,
4429340618,22.1921053,41.7437223,
4429340619,22.1920088,41.7437804,
4433115823,22.1761876,41.7531465,
4433115824,22.1762846,41.7530547,
4433115825,22.1763477,41.7530918,
4433115826,22.1764277,41.7530161,
4433115827,22.1763610,41.7529768,
4433115828,22.1764346,41.7529071,
4433115829,22.1766314,41.7530228,
4433115830,22.1765481,41.7531017,
4433115831,22.1764939,41.7530698,
4433115832,22.1764278,41.7531323,
4433115833,22.1764783,41.7531620,
4433115834,22.1763770,41.7532578,
4433121181,22.1787536,41.7512569,
4433121182,22.1788884,41.7514161,
